gen,best_fitness,avg_fitness,min_fitness,best_energy,avg_energy,min_energy,best_distance,avg_distance,min_distance,member,amplitude,period,duty_cycle,arm_angle_deg,arm_length,member_fitness,member_distance,member_energy
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,13,0.9405,470,0.8569,104.69,1.1495,11.690182,7.643473,0.652302
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,14,1.0576,260,0.8562,115.50,0.8855,4.874613,4.215770,0.601746
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,15,1.0503,377,0.8364,118.64,1.1992,8.180164,10.599844,10.360565
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,16,0.9498,235,0.6947,102.27,1.0412,5.311249,4.359062,0.509132
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,17,0.9684,454,0.8606,90.07,1.1387,15.057320,9.019180,0.638214
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,18,1.2376,400,0.7124,124.46,1.1298,4.553981,4.155694,0.740051
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,19,1.1008,291,0.8065,115.69,0.9881,6.368968,5.076723,0.633615
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,20,0.9337,185,0.5774,107.20,1.0377,1.981000,2.293831,0.568077
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,21,1.0709,283,0.6358,115.13,1.1835,13.282573,8.764446,0.909086
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,22,1.4754,341,0.7210,92.95,1.1224,11.716050,8.456161,1.207442
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,23,0.7193,364,0.9466,66.48,1.2148,13.760961,8.643828,0.717002
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,24,0.9605,404,0.5424,111.77,1.1632,0.058544,0.214468,0.485146
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,25,0.9515,252,0.7918,133.45,1.2350,0.000000,0.000000,0.000000
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,26,1.0026,308,0.7575,128.98,0.8387,0.353969,0.693521,0.398966
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,27,0.9343,480,0.9329,111.26,1.0269,8.521368,6.147523,0.622070
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,28,0.9837,346,0.8079,108.49,1.1888,19.619569,11.698799,1.080548
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,29,0.7420,365,0.8888,113.50,1.1320,9.598599,7.041984,0.896544
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,30,1.0130,314,0.8264,103.30,1.1202,14.958668,9.461546,0.894131
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,31,0.8559,289,0.8066,99.38,1.3708,0.000000,0.000000,0.000000
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,32,1.2784,266,0.8122,98.92,1.0895,16.581424,10.876029,1.352884
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,33,0.8739,219,0.7110,110.72,1.0560,8.404595,5.962249,0.536119
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,34,1.0153,242,0.7540,98.79,1.0895,19.366282,11.116516,0.835113
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,35,1.5893,176,0.6566,144.09,1.1181,0.000000,0.000000,0.000000
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,36,0.8647,211,0.8483,89.23,1.1591,0.000000,0.000000,0.000000
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,37,1.3184,425,0.6891,81.76,1.2395,18.071892,11.541839,1.368306
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,38,1.2259,242,0.8122,99.78,1.0895,22.435800,13.816909,1.661915
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,39,0.9515,247,0.7543,120.11,1.1541,23.161974,13.088110,1.090515
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,40,1.7030,196,0.6517,134.74,0.9777,10.934916,8.579809,1.685504
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,41,0.7584,361,0.8847,109.33,1.0347,5.690200,4.455450,0.426095
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,42,1.3162,311,0.7498,113.87,1.0717,7.877719,6.189817,0.911763
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,43,1.1475,345,0.7128,118.28,1.1708,12.451245,8.406020,0.916557
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,44,1.6830,238,0.6641,114.91,1.1411,9.546400,11.457354,9.378535
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,45,1.0047,294,0.7434,99.72,1.1422,18.278006,10.665201,0.820056
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,46,0.4348,306,0.6702,31.10,0.6429,0.000000,0.011248,2.230337
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,47,0.8753,407,0.9453,61.15,1.3626,6.979960,8.978378,8.146947
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,48,1.0725,192,0.5822,27.10,0.4119,0.000000,0.046216,2.533224
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,49,0.7884,234,0.6084,97.96,1.2406,0.000000,0.000000,0.000000
4,26.728065,9.742342,0.000000,16.008036,1.614937,0.000000,14.132114,6.674127,0.000000,50,1.2693,477,0.8913,82.59,1.3136,5.051070,8.609153,16.008036
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,1,0.9542,429,0.7697,101.33,1.2503,26.728065,14.132114,0.975482
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,2,0.9515,247,0.7543,120.11,1.1541,23.161974,13.088110,1.090515
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,3,0.7948,244,0.7888,108.01,1.2434,0.000000,0.000000,0.000000
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,4,0.9515,247,0.7543,120.11,1.1541,23.161974,13.088110,1.090515
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,5,1.5971,349,0.6936,101.47,1.1675,12.651873,9.281873,1.525493
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,6,0.8655,402,0.8195,106.42,1.2008,21.313885,11.803219,0.814612
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,7,1.1454,382,0.7225,112.60,1.1887,11.846510,8.108352,0.900573
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,8,1.0673,351,0.7874,110.54,1.1956,19.741775,11.897452,1.163624
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,9,1.2347,299,0.7707,101.94,0.8808,2.154782,2.411716,0.544857
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,10,0.9386,245,0.6586,117.06,1.2881,5.168332,13.167726,67.983153
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,11,0.9099,230,0.7451,106.86,1.0995,16.228936,9.712711,0.748536
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,12,0.9485,241,0.8459,118.73,1.0651,20.107717,11.914052,1.092351
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,13,0.7908,424,0.8451,111.93,1.1010,5.305250,4.242633,0.418873
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,14,1.0405,359,0.7669,101.02,1.1908,19.304447,11.388809,0.981980
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,15,1.2259,242,0.8435,99.78,1.1581,8.219278,12.925365,21.656657
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,16,1.0692,367,0.7442,109.83,1.1933,14.050484,9.131892,0.929369
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,17,0.9440,230,0.7534,104.81,1.0726,14.246509,8.822252,0.704482
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,18,1.0709,283,0.6358,115.13,1.1835,13.282573,8.764446,0.909086
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,19,0.9527,330,0.7613,111.56,1.1979,18.779466,11.185672,0.984251
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,20,1.0473,321,0.7461,104.18,1.2162,18.707500,11.480017,1.164691
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,21,1.1433,384,0.7513,95.74,1.2130,14.711886,9.536461,1.003528
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,22,1.1225,247,0.7080,119.61,1.3776,0.000000,0.000000,0.000000
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,23,0.9623,267,0.8099,115.11,1.1422,20.389664,12.144876,1.157285
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,24,1.2259,298,0.8122,89.20,1.0895,17.551810,10.765561,1.025130
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,25,0.8012,394,0.9183,74.24,1.1898,18.068535,10.294268,0.685543
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,26,0.8795,407,0.8316,105.74,1.1246,10.142896,6.756965,0.535343
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,27,1.3162,281,0.7110,113.34,1.0379,6.099697,5.158677,0.848012
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,28,1.2225,337,0.5053,131.01,1.1139,0.006210,0.050528,0.687174
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,29,1.1696,404,0.7663,89.51,1.1513,12.835373,8.295831,0.742317
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,30,1.0484,364,0.7844,89.15,1.2119,17.893364,10.879111,1.010802
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,31,1.3173,266,0.6529,98.92,1.1109,10.087197,7.434432,1.019213
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,32,1.1217,407,0.7901,87.09,1.2919,5.415582,9.582989,20.050712
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,33,1.3184,425,0.6891,81.76,1.2395,18.071892,11.541839,1.368306
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,34,0.7420,269,0.9500,103.69,1.1320,9.307358,12.700342,14.922116
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,35,1.0498,222,0.7955,124.48,0.9808,10.013706,7.031327,0.742906
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,36,0.9849,277,0.7475,107.31,1.1466,19.379417,11.311959,0.927767
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,37,0.8698,182,0.7528,106.33,0.9816,8.437826,6.045089,0.579826
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,38,1.0697,446,0.8438,97.90,1.1847,20.220530,11.701349,0.959473
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,39,1.0045,395,0.7780,101.33,1.2503,22.020294,12.686668,1.106912
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,40,1.2229,218,0.8261,80.81,1.0895,11.473475,13.684186,11.641603
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,41,1.3184,425,0.6891,81.76,1.2395,18.071892,11.541839,1.368306
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,42,1.2197,246,0.8122,98.97,1.0895,22.573722,13.628162,1.509718
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,43,1.1305,283,0.8105,103.21,1.1286,20.127134,12.272452,1.290650
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,44,0.8984,262,0.8708,112.51,0.9570,7.837201,5.746190,0.573890
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,45,0.9604,350,0.8099,104.41,1.2957,6.922005,13.182291,34.980118
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,46,1.6176,433,0.5712,57.32,1.0027,0.078741,0.403009,5.058693
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,47,0.1211,352,0.6308,120.25,1.2509,0.000000,0.000000,0.000000
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,48,1.2548,135,0.6429,111.99,0.3584,0.000000,0.000000,0.000000
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,49,1.6187,235,0.4819,29.28,1.1134,0.142087,0.596488,5.027784
5,26.728065,12.442259,0.000000,67.983153,4.331667,0.000000,14.132114,8.634483,0.000000,50,0.5803,472,0.8987,46.81,0.8061,0.072100,0.204736,0.081141
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,1,0.9542,429,0.7697,101.33,1.2503,26.728065,14.132114,0.975482
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,2,0.9515,247,0.7543,120.11,1.1541,23.161974,13.088110,1.090515
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,3,0.9515,231,0.7625,117.23,1.1365,23.315077,13.184418,1.109463
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,4,1.1034,303,0.8823,120.96,1.1765,8.559667,12.689223,18.324826
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,5,0.9588,338,0.7924,109.11,1.1893,19.265897,11.427523,1.010253
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,6,1.1921,321,0.8178,97.81,1.0608,11.463732,7.823064,0.825749
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,7,1.0237,312,0.8226,104.32,1.3038,5.279860,11.605523,42.096125
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,8,1.2209,272,0.7896,98.87,1.0354,12.677931,8.428303,0.864938
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,9,0.8749,466,0.8090,100.21,1.2131,14.662173,8.910708,0.662818
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,10,1.0612,285,0.7651,117.26,1.0240,5.349955,4.482187,0.598642
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,11,0.8285,308,0.7847,107.67,1.3065,6.979097,14.464036,47.361580
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,12,0.8940,303,0.9324,102.57,1.1846,8.085881,11.845973,16.340198
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,13,1.0204,334,0.7841,109.45,1.1558,16.346664,10.078908,0.916714
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,14,1.0045,395,0.7780,101.33,1.2503,22.020294,12.686668,1.106912
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,15,0.9528,320,0.7979,110.75,1.2859,4.962148,11.051074,41.004800
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,16,1.0403,265,0.7822,111.72,1.1415,20.158605,12.039481,1.149812
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,17,0.8918,387,0.7352,107.13,1.3218,5.770894,11.159589,29.811059
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,18,0.9623,267,0.8099,115.11,1.1422,20.389664,12.144876,1.157285
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,19,0.9515,247,0.8349,120.11,1.1581,0.000000,0.000000,0.000000
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,20,0.8655,402,0.8195,106.42,1.2008,21.313885,11.803219,0.814612
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,21,0.8824,469,0.7697,97.64,1.2382,14.484380,8.803852,0.645566
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,22,1.2814,446,0.7935,116.91,1.1847,19.424452,11.752715,1.153987
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,23,0.8221,353,0.8836,87.35,1.2583,9.103895,11.944931,12.494081
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,24,0.7840,296,0.7711,115.25,1.1248,6.648987,5.170055,0.589855
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,25,0.8267,284,0.7962,107.95,1.0428,5.571158,4.407691,0.436929
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,26,1.1035,356,0.7333,94.71,1.1536,11.899671,7.887306,0.742146
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,27,1.2158,335,0.7479,97.38,1.1850,16.467455,10.523417,1.151425
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,28,0.8655,350,0.8195,91.16,1.2298,21.977007,12.522938,1.033202
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,29,0.9675,363,0.7601,103.92,1.2053,18.950747,11.171919,0.941773
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,30,1.1849,293,0.8208,113.83,1.0248,12.632871,8.441981,0.886650
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,31,0.9899,281,0.7716,111.78,1.1679,22.419759,12.877206,1.125958
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,32,1.5602,281,0.6883,113.95,1.1870,6.891741,10.256976,14.186558
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,33,0.6555,287,0.9207,111.42,1.2350,0.000000,0.000000,0.000000
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,34,1.0473,321,0.7461,104.18,1.2162,18.707500,11.480017,1.164691
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,35,1.2378,308,0.7540,87.60,0.9933,3.150664,3.137998,0.584182
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,36,1.0635,402,0.8946,106.42,1.0382,13.059711,8.378713,0.734599
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,37,0.9648,257,0.8018,113.61,1.1016,21.453562,12.251667,0.997822
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,38,0.9848,363,0.8252,116.54,1.1548,14.232126,9.147616,0.891101
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,39,0.9576,258,0.7854,117.32,1.1475,23.244227,13.233389,1.147157
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,40,1.4117,444,0.6647,87.61,1.2154,17.257221,11.096039,1.303732
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,41,1.2236,478,0.7697,80.27,1.2503,15.242145,9.692355,0.959799
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,42,0.9677,376,0.7451,95.35,1.1002,2.391618,2.507944,0.436493
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,43,0.8802,197,0.7543,102.68,1.0768,25.830160,13.537490,0.861786
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,44,1.2384,294,0.7208,118.01,1.2162,22.415795,13.908654,1.726739
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,45,0.8625,407,0.7610,102.29,1.1808,7.942996,5.685323,0.499376
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,46,0.8901,228,0.4831,132.19,1.2165,0.000000,0.000000,0.000000
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,47,1.7169,446,0.7897,48.35,1.3573,5.621670,11.540291,35.684426
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,48,1.7106,468,0.0728,72.44,1.0955,6.554193,12.679876,34.679786
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,49,0.6023,130,0.1079,145.24,0.3326,0.000000,0.000000,0.000000
6,26.728065,12.801343,0.000000,47.361580,6.496421,0.000000,14.464036,9.342219,0.000000,50,0.2639,182,0.2155,147.20,0.4165,0.000000,0.027572,0.539450
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,1,0.9542,429,0.7697,101.33,1.2503,26.728065,14.132114,0.975482
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,2,0.8802,197,0.7543,102.68,1.0768,25.830160,13.537490,0.861786
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,3,1.1482,183,0.7973,113.09,1.1257,0.000000,0.000000,0.000000
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,4,1.2728,284,0.6172,128.78,1.1667,10.610792,7.766819,1.081471
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,5,0.8731,244,0.7625,117.23,1.1862,26.825749,14.935817,1.326526
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,6,0.5694,296,0.7980,89.76,1.1777,7.038798,4.951430,0.319563
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,7,0.9278,292,0.8084,105.26,1.1493,22.473668,12.653283,1.005546
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,8,0.8886,219,0.7346,112.06,1.1645,0.000000,0.000000,0.000000
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,9,0.9981,345,0.7752,105.91,1.2142,20.929546,12.288837,1.119975
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,10,0.8802,197,0.7543,102.68,0.9470,6.909358,5.154487,0.481241
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,11,0.9584,312,0.7901,111.75,1.1758,17.250114,10.589181,0.995142
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,12,1.1172,321,0.7550,104.74,1.1404,13.988423,9.080256,0.914018
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,13,0.8802,197,0.7705,102.68,1.2316,0.000000,0.000000,0.000000
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,14,0.9623,267,0.8099,115.11,1.1422,20.389664,12.144876,1.157285
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,15,0.9390,376,0.7928,105.70,1.2139,17.379466,10.508230,0.921616
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,16,1.2604,411,0.7789,110.67,1.1848,18.990393,11.501773,1.111044
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,17,1.1960,394,0.7534,102.13,1.2098,16.720064,10.504869,1.073978
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,18,1.1492,285,0.8336,130.04,1.1923,8.754766,14.167608,25.919948
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,19,1.1458,318,0.8658,106.20,1.0990,6.623107,9.677131,12.568827
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,20,0.9549,246,0.7755,117.28,1.1427,25.100213,13.923033,1.144421
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,21,0.9648,223,0.8092,124.68,1.1016,23.530132,13.660057,1.312463
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,22,1.0650,320,0.7881,117.18,1.1598,15.960555,10.142820,1.048381
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,23,0.9997,373,0.7780,101.33,1.2876,5.525654,9.714042,20.063135
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,24,0.9126,260,0.9144,116.58,1.1415,9.817082,14.030939,18.954020
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,25,1.1673,280,0.7194,102.27,1.0924,10.889337,7.536935,0.810293
